,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2019-09-07 13:54:56.654,0 days 01:09:55.561000,,563.0361111111112,0 days 00:00:00,11705,325,8,100,False,8,interpolation,0.137930686169359,2.383050064159168e-05,OnTrack,-1408,-904,1870
3,2019-09-07 13:54:56.702,0 days 01:09:55.609000,,563.0361111111112,0 days 00:00:00.048000,11723,326,8,100,False,8,car,4.475555555555559,0.0007732487418150684,OnTrack,-1404,-855,1871
4,2019-09-07 13:54:56.770,0 days 01:09:55.677000,,563.0361111111112,0 days 00:00:00.116000,11742,325,8,100,False,8,pos,10.614522658612668,0.0018338877015059078,OnTrack,-1398,-789,1872
5,2019-09-07 13:54:56.942,0 days 01:09:55.849000,5,563.0361111111112,0 days 00:00:00.288000,11762,325,8,100,False,8,car,26.142222222222223,0.004516632670661598,OnTrack,-1382,-637,1872
6,2019-09-07 13:54:57.070,0 days 01:09:55.977000,5,563.6004166666667,0 days 00:00:00.416000,11749,326,8,100,False,8,pos,37.74911915042083,0.006521974428729142,OnTrack,-1372,-530,1873
7,2019-09-07 13:54:57.181,0 days 01:09:56.088000,5,564.1647222222223,0 days 00:00:00.527000,11736,327,8,100,False,8,car,47.85138888888889,0.008267359391060864,OnTrack,-1362,-434,1873
8,2019-09-07 13:54:57.369,0 days 01:09:56.276000,5,564.5834722222222,0 days 00:00:00.715000,11772,328,8,100,False,8,pos,65.0306232026099,0.011235442605208805,OnTrack,-1347,-272,1874
9,2019-09-07 13:54:57.382,0 days 01:09:56.289000,5,565.0022222222221,0 days 00:00:00.728000,11809,329,8,100,False,8,car,66.22055555555555,0.011441029081197943,OnTrack,-1345,-261,1874
10,2019-09-07 13:54:57.622,0 days 01:09:56.529000,5,565.9355555555555,0 days 00:00:00.968000,11852,330,8,100,False,14,car,88.22055555555555,0.015242003532026727,OnTrack,-1325,-62,1875
11,2019-09-07 13:54:57.669,0 days 01:09:56.576000,5,566.3355555555556,0 days 00:00:01.015000,11868,330,8,100,False,14,pos,92.53545241881967,0.015987495019991645,OnTrack,-1322,-23,1876
12,2019-09-07 13:54:57.862,0 days 01:09:56.769000,5,566.7355555555556,0 days 00:00:01.208000,11884,331,8,100,False,12,car,110.28722222222221,0.01905449608725196,OnTrack,-1305,143,1876
13,2019-09-07 13:54:57.969,0 days 01:09:56.876000,5,566.9688888888888,0 days 00:00:01.315000,11934,332,8,100,False,12,pos,120.16672680484463,0.02076139356476986,OnTrack,-1297,235,1877
14,2019-09-07 13:54:58.102,0 days 01:09:57.009000,5,567.2022222222222,0 days 00:00:01.448000,11985,333,8,100,False,12,car,132.48722222222221,0.022890024851270098,OnTrack,-1286,344,1877
15,2019-09-07 13:54:58.269,0 days 01:09:57.176000,5,567.3355555555555,0 days 00:00:01.615000,12010,334,8,100,False,12,pos,148.0191983891947,0.025573508695885736,OnTrack,-1272,484,1879
16,2019-09-07 13:54:58.342,0 days 01:09:57.249000,5,567.4688888888888,0 days 00:00:01.688000,12036,335,8,100,False,12,car,154.82055555555556,0.026748589824081136,OnTrack,-1265,548,1879
17,2019-09-07 13:54:58.569,0 days 01:09:57.476000,5,567.5022222222221,0 days 00:00:01.915000,12073,335,8,100,False,12,pos,176.00414295275255,0.030408511391064978,OnTrack,-1245,752,1880
18,2019-09-07 13:54:58.582,0 days 01:09:57.489000,5,567.5355555555554,0 days 00:00:01.928000,12111,336,8,100,False,12,car,177.22055555555556,0.030618672901288627,OnTrack,-1243,763,1880
19,2019-09-07 13:54:58.822,0 days 01:09:57.729000,5,567.1355555555555,0 days 00:00:02.168000,12152,338,8,100,False,12,car,199.75388888888892,0.034511792187289024,OnTrack,-1224,962,1880
20,2019-09-07 13:54:58.869,0 days 01:09:57.776000,5,565.602222222222,0 days 00:00:02.215000,12177,339,8,100,False,12,pos,204.18304341622218,0.03527702415079659,OnTrack,-1221,1001,1881
21,2019-09-07 13:54:59.062,0 days 01:09:57.969000,5,564.0688888888888,0 days 00:00:02.408000,12202,340,8,100,False,12,car,222.42055555555555,0.03842794768208231,OnTrack,-1205,1159,1882
22,2019-09-07 13:54:59.169,0 days 01:09:58.076000,5,560.8355555555554,0 days 00:00:02.515000,12235,340,8,100,False,12,pos,232.55812350139615,0.040179431170976894,OnTrack,-1196,1250,1883
23,2019-09-07 13:54:59.302,0 days 01:09:58.209000,5,557.602222222222,0 days 00:00:02.648000,12269,341,8,100,False,12,car,245.1538888888889,0.04235562128127206,OnTrack,-1184,1368,1883
24,2019-09-07 13:54:59.469,0 days 01:09:58.376000,5,553.602222222222,0 days 00:00:02.815000,12263,340,8,100,False,12,pos,260.91218776526296,0.04507820725480032,OnTrack,-1170,1519,1885
25,2019-09-07 13:54:59.542,0 days 01:09:58.449000,5,549.602222222222,0 days 00:00:02.888000,12257,340,8,100,False,12,car,267.82055555555553,0.046271776776065345,OnTrack,-1163,1582,1885
26,2019-09-07 13:54:59.769,0 days 01:09:58.676000,5,544.6894444444443,0 days 00:00:03.115000,12297,341,8,100,False,12,pos,289.4465809246177,0.05000813904428264,OnTrack,-1144,1777,1886
27,2019-09-07 13:54:59.781,0 days 01:09:58.688000,5,539.7766666666666,0 days 00:00:03.127000,12337,343,8,100,False,12,car,290.5919444444444,0.05020602529318138,OnTrack,-1142,1787,1886
28,2019-09-07 13:55:00.021,0 days 01:09:58.928000,5,527.6433333333332,0 days 00:00:03.367000,12341,344,8,100,False,12,car,313.5252777777777,0.054168253205560485,OnTrack,-1121,2002,1886
29,2019-09-07 13:55:00.069,0 days 01:09:58.976000,5,520.8766666666666,0 days 00:00:03.415000,12383,345,8,100,False,12,pos,318.12822178690396,0.05496351104998251,OnTrack,-1116,2056,1887
30,2019-09-07 13:55:00.261,0 days 01:09:59.168000,5,514.1099999999999,0 days 00:00:03.607000,12425,346,8,100,False,12,car,336.5919444444444,0.058153517326732476,OnTrack,-1090,2314,1888
31,2019-09-07 13:55:00.369,0 days 01:09:59.276000,5,506.5452777777777,0 days 00:00:03.715000,12434,346,8,100,False,12,pos,346.9938015399616,0.05995066246587945,OnTrack,-1077,2454,1889
32,2019-09-07 13:55:00.502,0 days 01:09:59.409000,5,498.9805555555555,0 days 00:00:03.848000,12444,347,8,100,False,12,car,359.82166666666654,0.06216695281157412,OnTrack,-1062,2594,1889
33,2019-09-07 13:55:00.669,0 days 01:09:59.576000,5,491.0802777777777,0 days 00:00:04.015000,12461,347,8,100,False,12,pos,375.96462996232435,0.06495599785918604,OnTrack,-1048,2743,1890
34,2019-09-07 13:55:00.741,0 days 01:09:59.648000,5,483.18,0 days 00:00:04.087000,12478,348,8,100,False,12,car,382.92499999999984,0.06615855189016416,OnTrack,-1041,2805,1890
35,2019-09-07 13:55:00.969,0 days 01:09:59.876000,5,474.98,0 days 00:00:04.315000,12503,348,8,100,False,12,pos,404.962221433062,0.06996595714626988,OnTrack,-1022,3001,1892
36,2019-09-07 13:55:00.981,0 days 01:09:59.888000,5,466.78,0 days 00:00:04.327000,12529,348,8,100,False,12,car,406.1249999999999,0.07016685222012907,OnTrack,-1020,3011,1892
37,2019-09-07 13:55:01.221,0 days 01:10:00.128000,5,449.5799999999999,0 days 00:00:04.567000,12533,350,8,100,False,12,car,429.45833333333326,0.07419818875888687,OnTrack,-1000,3219,1892
38,2019-09-07 13:55:01.269,0 days 01:10:00.176000,5,440.8466666666666,0 days 00:00:04.615000,12576,350,8,100,False,12,pos,434.13542801565325,0.0750062577312326,OnTrack,-997,3260,1893
39,2019-09-07 13:55:01.461,0 days 01:10:00.368000,5,432.1133333333333,0 days 00:00:04.807000,12620,351,8,100,False,12,car,452.8583333333333,0.07824104340204113,OnTrack,-981,3418,1894
40,2019-09-07 13:55:01.569,0 days 01:10:00.476000,5,424.71541666666667,0 days 00:00:04.915000,12621,351,8,100,False,12,pos,463.38542200547556,0.08005982499678757,OnTrack,-973,3509,1895
41,2019-09-07 13:55:01.662,0 days 01:10:00.569000,5,417.31750000000005,0 days 00:00:05.008000,12623,351,8,100,False,12,car,472.45583333333326,0.08162693416568281,OnTrack,-965,3590,1895
42,2019-09-07 13:55:01.869,0 days 01:10:00.776000,5,408.31750000000005,0 days 00:00:05.215000,12618,351,8,100,False,12,pos,492.6904096180658,0.08512289359666526,OnTrack,-949,3778,1896
43,2019-09-07 13:55:01.902,0 days 01:10:00.809000,5,399.31750000000005,0 days 00:00:05.248000,12613,352,8,100,False,12,car,495.92249999999996,0.08568130691323352,OnTrack,-946,3807,1896
44,2019-09-07 13:55:02.142,0 days 01:10:01.049000,5,381.11750000000006,0 days 00:00:05.488000,12639,353,8,100,False,12,car,519.4558333333333,0.08974719776518068,OnTrack,-928,4023,1896
45,2019-09-07 13:55:02.169,0 days 01:10:01.076000,5,370.69527777777785,0 days 00:00:05.515000,12637,352,8,100,False,12,pos,522.0990129538991,0.0902038640473044,OnTrack,-926,4047,1897
46,2019-09-07 13:55:02.422,0 days 01:10:01.329000,5,360.27305555555563,0 days 00:00:05.768000,12636,352,8,100,False,12,car,546.833611111111,0.09447729930398982,OnTrack,-907,4264,1898
47,2019-09-07 13:55:02.469,0 days 01:10:01.376000,5,351.27305555555563,0 days 00:00:05.815000,12641,352,8,100,False,12,pos,551.4371926658948,0.09527266729817345,OnTrack,-904,4306,1899
48,2019-09-07 13:55:02.662,0 days 01:10:01.569000,5,342.27305555555563,0 days 00:00:06.008000,12647,353,8,100,False,12,car,570.3669444444444,0.09854319015593697,OnTrack,-889,4478,1900
49,2019-09-07 13:55:02.770,0 days 01:10:01.677000,5,331.5397222222222,0 days 00:00:06.116000,12670,353,8,100,False,12,pos,580.953449127692,0.10037223714796442,OnTrack,-881,4575,1901
50,2019-09-07 13:55:02.942,0 days 01:10:01.849000,5,320.8063888888888,0 days 00:00:06.288000,12693,353,8,100,False,12,car,597.8225,0.10328672948320866,OnTrack,-869,4723,1901
51,2019-09-07 13:55:03.070,0 days 01:10:01.977000,5,311.5451388888888,0 days 00:00:06.416000,12689,353,8,100,False,12,pos,610.4099681160379,0.10546148606092147,OnTrack,-861,4834,1902
52,2019-09-07 13:55:03.181,0 days 01:10:02.088000,5,302.2838888888888,0 days 00:00:06.527000,12686,354,8,100,False,12,car,621.3241666666667,0.10734714923556751,OnTrack,-852,4932,1902
53,2019-09-07 13:55:03.370,0 days 01:10:02.277000,5,291.3172222222221,0 days 00:00:06.716000,12672,353,8,100,False,12,pos,639.859645750385,0.11054955298243499,OnTrack,-839,5103,1904
54,2019-09-07 13:55:03.461,0 days 01:10:02.368000,5,280.3505555555554,0 days 00:00:06.807000,12658,353,8,100,False,12,car,648.7797222222223,0.1120906885628392,OnTrack,-832,5185,1904
55,2019-09-07 13:55:03.670,0 days 01:10:02.577000,5,270.91722222222205,0 days 00:00:07.016000,12631,353,8,100,False,12,pos,669.275631706962,0.1156317989400208,OnTrack,-819,5373,1905
56,2019-09-07 13:55:03.701,0 days 01:10:02.608000,5,261.4838888888887,0 days 00:00:07.047000,12605,353,8,100,False,12,car,672.3130555555556,0.11615657941478635,OnTrack,-816,5399,1905
57,2019-09-07 13:55:03.902,0 days 01:10:02.809000,5,245.96222222222195,0 days 00:00:07.248000,12588,352,8,100,False,12,car,691.966388888889,0.11955211659086008,OnTrack,-803,5567,1906
58,2019-09-07 13:55:03.970,0 days 01:10:02.877000,5,236.8955555555553,0 days 00:00:07.316000,12563,351,8,100,False,12,pos,698.5847548167296,0.1206955820362218,OnTrack,-798,5632,1907
59,2019-09-07 13:55:04.142,0 days 01:10:03.049000,5,227.82888888888863,0 days 00:00:07.488000,12539,350,8,100,False,10,car,715.2997222222224,0.12358345312961788,OnTrack,-781,5822,1908
60,2019-09-07 13:55:04.270,0 days 01:10:03.177000,5,218.89555555555535,0 days 00:00:07.616000,12473,350,8,100,False,10,pos,727.7992422290062,0.12574301477477282,OnTrack,-768,5980,1909
61,2019-09-07 13:55:04.382,0 days 01:10:03.289000,5,209.96222222222207,0 days 00:00:07.728000,12407,350,8,100,False,10,car,738.6330555555556,0.12761478966837567,OnTrack,-755,6124,1909
62,2019-09-07 13:55:04.570,0 days 01:10:03.477000,5,201.86222222222204,0 days 00:00:07.916000,12111,342,8,59,False,10,pos,756.2559015088576,0.13065951636016623,OnTrack,-733,6379,1911
63,2019-09-07 13:55:04.622,0 days 01:10:03.529000,5,193.76222222222202,0 days 00:00:07.968000,11816,334,8,18,True,8,car,760.8997222222223,0.13146183653679025,OnTrack,-726,6450,1911
64,2019-09-07 13:55:04.862,0 days 01:10:03.769000,5,180.36222222222204,0 days 00:00:08.208000,10666,300,8,9,True,8,car,780.8997222222223,0.13491726785572553,OnTrack,-699,6769,1911
65,2019-09-07 13:55:04.869,0 days 01:10:03.776000,5,175.02888888888867,0 days 00:00:08.215000,10469,286,8,8,True,8,pos,781.4595921449644,0.13501399745900416,OnTrack,-699,6777,1912
66,2019-09-07 13:55:05.102,0 days 01:10:04.009000,5,169.6955555555553,0 days 00:00:08.448000,10272,273,8,7,True,8,car,799.0997222222223,0.1380617103559566,OnTrack,-679,6995,1912
67,2019-09-07 13:55:05.169,0 days 01:10:04.076000,5,166.07888888888868,0 days 00:00:08.515000,10236,245,8,6,True,8,pos,803.4959308110872,0.1388212501980834,OnTrack,-675,7046,1913
68,2019-09-07 13:55:05.382,0 days 01:10:04.289000,5,162.46222222222207,0 days 00:00:08.728000,10201,217,8,6,True,8,car,815.9775000000001,0.14097771045232474,OnTrack,-663,7183,1913
69,2019-09-07 13:55:05.469,0 days 01:10:04.376000,5,160.29555555555538,0 days 00:00:08.815000,10140,211,8,4,True,8,pos,821.0637439821588,0.1418564687899096,OnTrack,-658,7245,1914
70,2019-09-07 13:55:05.622,0 days 01:10:04.529000,5,158.1288888888887,0 days 00:00:08.968000,10080,205,7,3,True,8,car,829.6441666666667,0.14333892185359717,OnTrack,-646,7375,1914
71,2019-09-07 13:55:05.769,0 days 01:10:04.676000,5,158.01222222222202,0 days 00:00:09.115000,10056,183,7,2,True,8,pos,836.6003855386678,0.14454075868118121,OnTrack,-636,7495,1915
72,2019-09-07 13:55:05.902,0 days 01:10:04.809000,5,157.89555555555535,0 days 00:00:09.248000,10033,162,5,2,True,8,car,842.2441666666667,0.14551584358452638,OnTrack,-629,7571,1915
73,2019-09-07 13:55:06.069,0 days 01:10:04.976000,5,158.82888888888868,0 days 00:00:09.415000,10056,152,5,1,True,8,pos,849.0112713124727,0.14668500685110789,OnTrack,-623,7644,1916
74,2019-09-07 13:55:06.142,0 days 01:10:05.049000,5,159.76222222222202,0 days 00:00:09.488000,10080,143,4,1,True,8,car,851.7775,0.14716293251321885,OnTrack,-620,7675,1916
75,2019-09-07 13:55:06.369,0 days 01:10:05.276000,5,161.52888888888867,0 days 00:00:09.715000,10359,133,4,0,True,8,pos,859.553396919162,0.1485063864005831,OnTrack,-611,7773,1917
76,2019-09-07 13:55:06.382,0 days 01:10:05.289000,5,163.29555555555532,0 days 00:00:09.728000,10638,123,4,0,True,8,car,859.9775000000001,0.14857965935398232,OnTrack,-610,7778,1917
77,2019-09-07 13:55:06.622,0 days 01:10:05.529000,5,168.76222222222202,0 days 00:00:09.968000,9463,113,2,0,True,8,car,867.5108333333334,0.14988120515078127,OnTrack,-603,7867,1917
78,2019-09-07 13:55:06.669,0 days 01:10:05.576000,5,172.04847222222207,0 days 00:00:10.015000,9227,108,2,0,True,8,pos,868.9027734044575,0.15012169281657345,OnTrack,-602,7883,1918
79,2019-09-07 13:55:06.861,0 days 01:10:05.768000,5,175.33472222222213,0 days 00:00:10.207000,8991,103,2,0,True,8,car,874.348888888889,0.15106262671714554,OnTrack,-596,7941,1918
80,2019-09-07 13:55:06.969,0 days 01:10:05.876000,5,178.48930555555546,0 days 00:00:10.315000,8619,100,2,0,True,8,pos,877.3318688856368,0.1515780008423716,OnTrack,-594,7973,1918
81,2019-09-07 13:55:07.062,0 days 01:10:05.969000,5,181.6438888888888,0 days 00:00:10.408000,8248,98,2,0,True,8,car,879.8205555555555,0.15200797513548425,OnTrack,-591,8000,1917
82,2019-09-07 13:55:07.269,0 days 01:10:06.176000,5,186.04388888888877,0 days 00:00:10.615000,7871,94,2,0,True,8,pos,885.0129774992978,0.15290507800576092,OnTrack,-586,8062,1918
83,2019-09-07 13:55:07.302,0 days 01:10:06.209000,5,190.44388888888875,0 days 00:00:10.648000,7495,90,2,0,True,8,car,885.8205555555555,0.1530446045311648,OnTrack,-585,8071,1918
84,2019-09-07 13:55:07.541,0 days 01:10:06.448000,5,199.9375,0 days 00:00:10.887000,7064,86,2,0,False,8,car,891.53,0.15403103418851752,OnTrack,-580,8134,1918
85,2019-09-07 13:55:07.569,0 days 01:10:06.476000,5,205.17083333333335,0 days 00:00:10.915000,6951,82,2,5,False,8,pos,892.1622621956182,0.15414027111814343,OnTrack,-580,8142,1919
86,2019-09-07 13:55:07.781,0 days 01:10:06.688000,5,210.4041666666667,0 days 00:00:11.127000,6838,78,2,11,False,8,car,896.73,0.1549294463314407,OnTrack,-576,8192,1919
87,2019-09-07 13:55:07.869,0 days 01:10:06.776000,5,215.97083333333336,0 days 00:00:11.215000,6900,77,2,20,False,8,pos,898.6045554121426,0.1552533162054506,OnTrack,-572,8212,1920
88,2019-09-07 13:55:08.021,0 days 01:10:06.928000,5,221.53750000000002,0 days 00:00:11.367000,6963,77,2,29,False,8,car,901.8633333333333,0.15581634036996742,OnTrack,-559,8245,1920
89,2019-09-07 13:55:08.169,0 days 01:10:07.076000,5,227.17083333333335,0 days 00:00:11.515000,7075,78,2,36,False,8,pos,905.1032600182531,0.1563761075768737,OnTrack,-542,8274,1920
90,2019-09-07 13:55:08.261,0 days 01:10:07.168000,5,232.80416666666667,0 days 00:00:11.607000,7187,80,2,43,False,8,car,907.1966666666666,0.15673778872168348,OnTrack,-528,8287,1919
91,2019-09-07 13:55:08.462,0 days 01:10:07.369000,5,242.12833333333322,0 days 00:00:11.808000,7724,86,2,53,False,8,car,911.9983333333333,0.15756738019083785,OnTrack,-493,8304,1919
92,2019-09-07 13:55:08.469,0 days 01:10:07.376000,5,247.99499999999995,0 days 00:00:11.815000,7442,85,2,26,False,8,pos,912.165366062215,0.15759623869697106,OnTrack,-492,8305,1920
93,2019-09-07 13:55:08.702,0 days 01:10:07.609000,5,253.86166666666668,0 days 00:00:12.048000,7161,84,2,0,True,8,car,917.5983333333334,0.15853490096013975,OnTrack,-446,8310,1920
94,2019-09-07 13:55:08.769,0 days 01:10:07.676000,5,260.0616666666666,0 days 00:00:12.115000,6872,81,2,0,True,8,pos,919.0931844907474,0.15879316873546356,OnTrack,-433,8310,1920
95,2019-09-07 13:55:08.942,0 days 01:10:07.849000,5,266.26166666666654,0 days 00:00:12.288000,6584,78,2,0,True,8,car,922.7983333333334,0.1594333131030629,OnTrack,-398,8307,1919
96,2019-09-07 13:55:09.069,0 days 01:10:07.976000,5,272.8009722222222,0 days 00:00:12.415000,6267,75,2,0,True,8,pos,925.3752138810605,0.15987852479055145,OnTrack,-373,8305,1920
97,2019-09-07 13:55:09.181,0 days 01:10:08.088000,5,279.3402777777778,0 days 00:00:12.527000,5950,72,2,0,False,8,car,927.5783333333334,0.16025916118828842,OnTrack,-350,8303,1920
98,2019-09-07 13:55:09.270,0 days 01:10:08.177000,5,287.37999999999994,0 days 00:00:12.616000,6128,70,2,11,False,8,pos,929.3012171028627,0.16055682651509426,OnTrack,-333,8302,1921
99,2019-09-07 13:55:09.462,0 days 01:10:08.369000,5,295.41972222222205,0 days 00:00:12.808000,6307,69,2,22,False,8,car,932.9641666666668,0.1611896800472167,OnTrack,-294,8298,1921
100,2019-09-07 13:55:09.570,0 days 01:10:08.477000,5,303.58638888888873,0 days 00:00:12.916000,6364,69,2,27,False,8,pos,935.0212581850978,0.16154508697015182,OnTrack,-273,8298,1922
101,2019-09-07 13:55:09.742,0 days 01:10:08.649000,5,311.7530555555554,0 days 00:00:13.088000,6422,69,2,32,False,8,car,938.3308333333334,0.162116887451131,OnTrack,-238,8302,1921
102,2019-09-07 13:55:09.870,0 days 01:10:08.777000,5,318.72388888888884,0 days 00:00:13.216000,6607,70,2,36,False,8,pos,940.8598069683513,0.16255382218629116,OnTrack,-215,8310,1922
103,2019-09-07 13:55:09.981,0 days 01:10:08.888000,5,325.69472222222225,0 days 00:00:13.327000,6792,72,2,40,False,8,car,943.1108333333334,0.16294273553635655,OnTrack,-197,8318,1922
104,2019-09-07 13:55:10.170,0 days 01:10:09.077000,5,331.52930555555565,0 days 00:00:13.516000,6861,74,2,41,False,8,pos,947.0939386548232,0.16363090288008122,OnTrack,-173,8337,1923
105,2019-09-07 13:55:10.182,0 days 01:10:09.089000,5,337.36388888888905,0 days 00:00:13.528000,6931,76,2,42,False,8,car,947.3541666666667,0.16367586288119063,OnTrack,-171,8338,1923
106,2019-09-07 13:55:10.422,0 days 01:10:09.329000,5,351.163888888889,0 days 00:00:13.768000,7709,82,2,57,False,8,car,952.8208333333334,0.16462034744169962,OnTrack,-147,8368,1922
107,2019-09-07 13:55:10.470,0 days 01:10:09.377000,5,357.6972222222223,0 days 00:00:13.816000,8073,88,2,59,False,8,pos,954.0102656654265,0.16482584752830304,OnTrack,-143,8376,1923
108,2019-09-07 13:55:10.662,0 days 01:10:09.569000,5,364.2305555555556,0 days 00:00:14.008000,8437,94,2,62,False,8,car,959.0875000000001,0.16570304925496598,OnTrack,-128,8411,1923
109,2019-09-07 13:55:10.770,0 days 01:10:09.677000,5,370.4972222222223,0 days 00:00:14.116000,8979,98,2,65,False,8,pos,962.1059902278282,0.16622455853842283,OnTrack,-125,8433,1924
110,2019-09-07 13:55:10.902,0 days 01:10:09.809000,5,376.763888888889,0 days 00:00:14.248000,9522,103,2,69,False,8,car,965.9541666666668,0.16688941400780044,OnTrack,-126,8459,1924
111,2019-09-07 13:55:11.070,0 days 01:10:09.977000,5,382.86388888888894,0 days 00:00:14.416000,9649,108,2,75,False,8,pos,971.1312007584021,0.1677838582947893,OnTrack,-133,8492,1924
112,2019-09-07 13:55:11.142,0 days 01:10:10.049000,5,388.96388888888885,0 days 00:00:14.488000,9776,113,2,81,False,8,car,973.4875000000001,0.16819095980459936,OnTrack,-136,8505,1924
113,2019-09-07 13:55:11.370,0 days 01:10:10.277000,5,395.575,0 days 00:00:14.716000,9965,121,2,84,False,8,pos,981.5699183682723,0.16958737188272263,OnTrack,-148,8550,1925
114,2019-09-07 13:55:11.422,0 days 01:10:10.329000,5,402.18611111111113,0 days 00:00:14.768000,10154,129,3,88,False,8,car,983.5208333333335,0.16992443451626524,OnTrack,-151,8562,1925
115,2019-09-07 13:55:11.662,0 days 01:10:10.569000,5,412.85277777777776,0 days 00:00:15.008000,11729,142,3,98,False,8,car,992.9875000000001,0.17156000534056123,OnTrack,-168,8625,1924
116,2019-09-07 13:55:11.670,0 days 01:10:10.577000,5,417.7987499999999,0 days 00:00:15.016000,11283,148,3,99,False,8,pos,993.3167251085425,0.1716168860781131,OnTrack,-169,8627,1925
117,2019-09-07 13:55:11.901,0 days 01:10:10.808000,5,422.7447222222221,0 days 00:00:15.247000,10838,154,3,100,False,8,car,1003.211388888889,0.1733264026339603,OnTrack,-181,8675,1925
118,2019-09-07 13:55:11.970,0 days 01:10:10.877000,5,426.65305555555545,0 days 00:00:15.316000,11036,159,3,100,False,8,pos,1006.3132514731944,0.17386231629000237,OnTrack,-187,8695,1926
119,2019-09-07 13:55:12.102,0 days 01:10:11.009000,5,430.5613888888888,0 days 00:00:15.448000,11235,165,4,100,False,8,car,1012.423888888889,0.17491806068524485,OnTrack,-200,8744,1926
120,2019-09-07 13:55:12.269,0 days 01:10:11.176000,5,434.8613888888889,0 days 00:00:15.615000,11567,170,4,100,False,8,pos,1020.4677351899917,0.17630780860692138,OnTrack,-218,8811,1926
121,2019-09-07 13:55:12.342,0 days 01:10:11.249000,5,439.16138888888895,0 days 00:00:15.688000,11899,176,4,100,False,8,car,1024.1572222222223,0.1769452470590202,OnTrack,-224,8834,1926
122,2019-09-07 13:55:12.569,0 days 01:10:11.476000,5,443.47805555555556,0 days 00:00:15.915000,11329,186,4,100,False,8,pos,1036.4139567249358,0.17906286227244775,OnTrack,-241,8898,1927
123,2019-09-07 13:55:12.622,0 days 01:10:11.529000,5,447.79472222222216,0 days 00:00:15.968000,10759,196,5,100,False,8,car,1039.4016666666666,0.1795790535976753,OnTrack,-245,8915,1927
124,2019-09-07 13:55:12.862,0 days 01:10:11.769000,5,454.46138888888913,0 days 00:00:16.208000,11244,209,5,100,False,8,car,1053.3349999999998,0.18198633741653347,OnTrack,-275,9027,1927
125,2019-09-07 13:55:12.869,0 days 01:10:11.776000,5,457.62805555555576,0 days 00:00:16.215000,11443,211,5,100,False,8,pos,1053.7460095754586,0.1820573481845046,OnTrack,-277,9033,1928
126,2019-09-07 13:55:13.102,0 days 01:10:12.009000,5,460.7947222222224,0 days 00:00:16.448000,11643,213,5,100,False,8,car,1067.5349999999999,0.18443969365297752,OnTrack,-337,9262,1928
127,2019-09-07 13:55:13.169,0 days 01:10:12.076000,5,463.3630555555558,0 days 00:00:16.515000,11503,216,5,100,False,8,pos,1071.5650087287695,0.18513596457182618,OnTrack,-355,9333,1929
128,2019-09-07 13:55:13.303,0 days 01:10:12.210000,5,465.93138888888916,0 days 00:00:16.649000,11363,219,5,100,False,8,car,1079.7624999999998,0.18655225797559155,OnTrack,-384,9468,1929
129,2019-09-07 13:55:13.469,0 days 01:10:12.376000,5,468.6647222222225,0 days 00:00:16.815000,11084,224,5,100,False,8,pos,1090.2841498385314,0.18837009989453818,OnTrack,-411,9628,1930
130,2019-09-07 13:55:13.543,0 days 01:10:12.450000,5,471.39805555555586,0 days 00:00:16.889000,10805,230,6,100,False,8,car,1095.095833333333,0.18920142198677523,OnTrack,-419,9696,1930
131,2019-09-07 13:55:13.769,0 days 01:10:12.676000,5,473.85444444444477,0 days 00:00:17.115000,11034,235,6,100,False,8,pos,1110.1570332881677,0.19180356908800936,OnTrack,-436,9886,1931
132,2019-09-07 13:55:13.782,0 days 01:10:12.689000,5,476.3108333333337,0 days 00:00:17.128000,11264,240,6,100,False,8,car,1111.0291666666665,0.191954248937527,OnTrack,-436,9895,1931
133,2019-09-07 13:55:14.021,0 days 01:10:12.928000,5,481.02444444444495,0 days 00:00:17.367000,11484,243,6,100,False,8,car,1127.1616666666664,0.19474148622516316,OnTrack,-439,10038,1931
134,2019-09-07 13:55:14.069,0 days 01:10:12.976000,5,483.12444444444486,0 days 00:00:17.415000,11624,247,6,100,False,8,pos,1130.470516314593,0.19531316136031776,OnTrack,-439,10066,1932
135,2019-09-07 13:55:14.261,0 days 01:10:13.168000,5,485.22444444444477,0 days 00:00:17.607000,11764,252,6,100,False,8,car,1143.9616666666664,0.19764404853306874,OnTrack,-434,10179,1932
136,2019-09-07 13:55:14.369,0 days 01:10:13.276000,5,487.12444444444475,0 days 00:00:17.715000,11274,255,6,100,False,8,pos,1151.686483720348,0.19897867727208557,OnTrack,-431,10246,1933
137,2019-09-07 13:55:14.501,0 days 01:10:13.408000,5,489.0244444444447,0 days 00:00:17.847000,10784,259,6,100,False,8,car,1161.2283333333332,0.20062723757174958,OnTrack,-425,10328,1933
138,2019-09-07 13:55:14.669,0 days 01:10:13.576000,5,490.5040277777782,0 days 00:00:18.015000,10777,261,6,100,False,8,pos,1173.486376080865,0.20274507881268305,OnTrack,-417,10435,1934
139,2019-09-07 13:55:14.702,0 days 01:10:13.609000,5,491.9836111111117,0 days 00:00:18.048000,10771,263,7,100,False,8,car,1175.9124999999997,0.2031642440413728,OnTrack,-415,10455,1934
